Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Samoa,WSM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
San Marino,SMR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.207353737,4.222350803,4.236057579,4.244335446,..
Sao Tome and Principe,STP,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.92367851,10.98288224,11.0481055,11.11475279,..
Saudi Arabia,SAU,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Senegal,SEN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,17.98718309,17.73607427,17.48795942,17.24938655,..
Serbia,SRB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.154575694,6.165445296,6.180073473,6.202315972,..
Seychelles,SYC,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.40619168,12.42694239,12.4511091,12.4838294,..
Sierra Leone,SLE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.79180421,10.65458485,10.49709091,10.3436843,..
Singapore,SGP,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.79536441,10.84582911,10.89663714,10.95095201,..
Sint Maarten (Dutch part),SXM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Slovak Republic,SVK,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.703550212,7.742866305,7.783088468,7.822980555,..
Slovenia,SVN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.279559883,6.278919477,6.28163797,6.290086,..
Solomon Islands,SLB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.23003378,13.22969709,13.23473631,13.23393119,..
Somalia,SOM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
South Africa,ZAF,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.62769864,16.63319905,16.63758315,16.63838895,..
South Sudan,SSD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Spain,ESP,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,9.603111409,9.607924719,9.61954087,9.638991015,..
Sri Lanka,LKA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,18.12885959,18.07342555,18.0234842,17.97828986,..
St. Kitts and Nevis,KNA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
St. Lucia,LCA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.18958117,16.22387481,16.24411633,16.25114353,..
St. Martin (French part),MAF,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Sudan,SDN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Suriname,SUR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.19178268,16.28368866,16.3729454,16.46447838,..
Sweden,SWE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.156784266,4.14286371,4.131498432,4.121824119,..
Switzerland,CHE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.404098875,6.410194673,6.413439113,6.416099261,..
